Money,Time,Percentage Change,Direction,Streak,Money_lag1,Direction_lag1,Streak_lag1,Money_lag2,Direction_lag2,Streak_lag2,Money_lag3,Direction_lag3,Streak_lag3,Money_lag4,Direction_lag4,Streak_lag4,Money_lag5,Direction_lag5,Streak_lag5,Rolling_mean_5,Rolling_std_5,Rolling_min_5,Rolling_max_5
11,2238,-8.33,-1.0,-1.0,12.0,0.0,0.0,12.0,1.0,1.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,2.0,11.4,0.8944271909999195,10.0,12.0
10,2241,0.0,1.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,1.0,1.0,10.6,0.8944271909999195,10.0,12.0
12,2242,20.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,12.0,0.0,0.0,10.6,0.8944271909999195,10.0,12.0
14,2243,16.67,-1.0,2.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.0,-1.0,-1.0,11.2,1.7888543819998337,10.0,14.0
12,2244,-14.29,-1.0,-1.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-1.0,-2.0,11.6,1.6733200530681531,10.0,14.0
11,2246,0.0,-1.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,0.0,0.0,12.0,1.2247448713915925,11.0,14.0
10,2248,-9.09,1.0,-1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,1.0,2.0,12.0,1.0,1.0,11.6,1.5165750888103129,10.0,14.0
12,2249,20.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,1.0,2.0,11.2,0.8366600265340801,10.0,12.0
14,2251,0.0,1.0,0.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.2,1.788854381999834,10.0,14.0
16,2252,14.29,-1.0,1.0,14.0,0.0,0.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,13.2,2.280350850198278,10.0,16.0
15,2253,-6.25,1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,2.0,12.0,1.0,1.0,10.0,-1.0,-1.0,14.2,1.483239697419136,12.0,16.0
17,2254,13.33,-1.0,1.0,15.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,2.0,12.0,1.0,1.0,15.2,1.303840481040534,14.0,17.0
16,2255,-5.88,1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,2.0,15.6,1.140175425099143,14.0,17.0
18,2259,0.0,-1.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,-1.0,-1.0,17.0,1.0,1.0,17.6,0.8944271909999225,16.0,18.0
17,2300,-5.56,-1.0,-1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,-1.0,-1.0,17.8,0.4472135954999581,17.0,18.0
15,2301,-11.76,-1.0,-2.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,1.0,17.2,1.3038404810405295,15.0,18.0
14,2302,-6.67,1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,16.4,1.8165902124584945,14.0,18.0
15,2303,7.14,1.0,1.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,18.0,0.0,0.0,18.0,0.0,0.0,15.8,1.6431676725154971,14.0,18.0
17,2304,13.33,-1.0,2.0,15.0,1.0,1.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,18.0,0.0,0.0,15.6,1.3416407864998725,14.0,17.0
15,2306,0.0,-1.0,0.0,15.0,-1.0,-1.0,17.0,1.0,2.0,15.0,1.0,1.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,15.2,1.0954451150103297,14.0,17.0
13,2308,0.0,1.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,2.0,15.0,1.0,1.0,14.6,1.673320053068148,13.0,17.0
15,2312,0.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.6,0.8944271909999101,13.0,15.0
16,2315,0.0,-1.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.6,0.5477225575051663,15.0,16.0
14,2318,0.0,-1.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,14.8,1.0954451150103324,14.0,16.0
13,2319,-7.14,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,14.2,1.0954451150103324,13.0,16.0
11,2322,0.0,1.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,12.0,1.4142135623730945,11.0,14.0
12,2323,9.09,-1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,14.0,0.0,0.0,11.6,0.8944271909999152,11.0,13.0
11,2331,0.0,1.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,11.0,11.0
12,2332,9.09,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.2,0.4472135954999581,11.0,12.0
14,2333,16.67,-1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.8,1.3038404810405295,11.0,14.0
13,2335,0.0,-1.0,0.0,13.0,-1.0,-1.0,14.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,12.6,1.140175425099138,11.0,14.0
12,2338,0.0,-1.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,2.0,12.4,0.5477225575051667,12.0,13.0
11,2339,-8.33,1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,12.0,0.7071067811865481,11.0,13.0
12,2340,9.09,1.0,1.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,11.8,0.4472135954999587,11.0,12.0
13,2341,8.33,-1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,12.0,0.7071067811865481,11.0,13.0
12,2342,-7.69,1.0,-1.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.7071067811865481,11.0,13.0
13,2345,0.0,1.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.0,1.0,2.0,12.0,1.0,1.0,12.8,0.4472135954999593,12.0,13.0
14,2346,7.69,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.0,1.0,2.0,13.0,0.7071067811865485,12.0,14.0
15,2348,0.0,-1.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,14.0,1.0000000000000009,13.0,15.0
14,2350,0.0,1.0,0.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,14.4,0.5477225575051677,14.0,15.0
15,2351,7.14,-1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,14.6,0.5477225575051677,14.0,15.0
14,2352,-6.67,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.4,0.5477225575051677,14.0,15.0
12,2355,0.0,1.0,0.0,12.0,0.0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,1.0,1.0,14.0,0.0,0.0,13.0,1.414213562373096,12.0,15.0
14,2357,0.0,-1.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-2.0,14.0,-1.0,-1.0,12.8,1.0954451150103333,12.0,14.0
12,0,0.0,1.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.8,1.0954451150103333,12.0,14.0
13,1,8.33,-1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.6,0.8944271909999174,12.0,14.0
12,2,-7.69,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,12.2,0.4472135954999607,12.0,13.0
11,8,0.0,1.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,11.8,0.8366600265340772,11.0,13.0
12,11,0.0,-1.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,11.6,0.5477225575051688,11.0,12.0
11,13,0.0,1.0,0.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,0.0,0.0,11.6,0.5477225575051688,11.0,12.0
12,14,9.09,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,11.6,0.5477225575051688,11.0,12.0
13,15,8.33,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,11.8,0.8366600265340772,11.0,13.0
15,16,15.38,-1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.4,1.6733200530681518,11.0,15.0
14,17,-6.67,1.0,-1.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.5811388300841904,11.0,15.0
15,18,7.14,1.0,1.0,14.0,-1.0,-1.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,13.8,1.3038404810405304,12.0,15.0
16,19,6.67,-1.0,2.0,15.0,1.0,1.0,14.0,-1.0,-1.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,14.6,1.1401754250991387,13.0,16.0
15,20,-6.25,-1.0,-1.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,-1.0,-1.0,15.0,1.0,3.0,13.0,1.0,2.0,15.0,0.7071067811865488,14.0,16.0
13,21,-13.33,1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,-1.0,-1.0,15.0,1.0,3.0,14.6,1.1401754250991387,13.0,16.0
15,23,0.0,-1.0,0.0,15.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,2.0,15.0,1.0,1.0,14.8,1.095445115010333,13.0,16.0
14,24,-6.67,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,2.0,14.4,0.894427190999917,13.0,15.0
13,25,-7.14,-1.0,-2.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,14.0,1.000000000000001,13.0,15.0
12,26,-7.69,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,-1.0,-2.0,13.8,1.3038404810405309,12.0,15.0
11,27,-8.33,-1.0,-4.0,12.0,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,1.0,13.0,1.5811388300841904,11.0,15.0
10,29,0.0,1.0,0.0,10.0,-1.0,-5.0,11.0,-1.0,-4.0,12.0,-1.0,-3.0,13.0,-1.0,-2.0,14.0,-1.0,-1.0,11.2,1.3038404810405306,10.0,13.0
12,30,20.0,-1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-5.0,11.0,-1.0,-4.0,12.0,-1.0,-3.0,13.0,-1.0,-2.0,11.0,1.0000000000000009,10.0,12.0
11,31,-8.33,1.0,-1.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-5.0,11.0,-1.0,-4.0,12.0,-1.0,-3.0,10.8,0.8366600265340767,10.0,12.0
13,33,0.0,-1.0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0,12.0,1.0,1.0,10.0,0.0,0.0,10.0,-1.0,-5.0,11.8,1.3038404810405306,10.0,13.0
12,34,-7.69,-1.0,-1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0,12.0,1.0,1.0,10.0,0.0,0.0,12.2,0.8366600265340767,11.0,13.0
11,35,-8.33,1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-1.0,12.0,1.0,1.0,12.0,1.0000000000000009,11.0,13.0
13,38,0.0,1.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,0.0,0.0,12.4,0.894427190999917,11.0,13.0
14,39,7.69,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,12.8,1.0954451150103328,11.0,14.0
15,41,0.0,1.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,1.0,14.0,1.0000000000000009,13.0,15.0
17,42,13.33,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,14.8,1.4832396974191329,13.0,17.0
19,43,11.76,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,0.0,0.0,16.0,2.0,14.0,19.0
20,44,5.26,-1.0,3.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,17.2,2.280350850198276,15.0,20.0
19,46,0.0,-1.0,0.0,19.0,-1.0,-1.0,20.0,1.0,3.0,19.0,1.0,2.0,17.0,1.0,1.0,15.0,0.0,0.0,18.8,1.095445115010333,17.0,20.0
17,47,-10.53,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,1.0,3.0,19.0,1.0,2.0,17.0,1.0,1.0,18.8,1.095445115010333,17.0,20.0
15,48,-11.76,-1.0,-2.0,17.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,1.0,3.0,19.0,1.0,2.0,18.0,2.0000000000000004,15.0,20.0
14,49,-6.67,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,20.0,1.0,3.0,16.8,2.2803508501982765,14.0,19.0
12,50,-14.29,-1.0,-4.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,0.0,0.0,19.0,-1.0,-1.0,15.4,2.70185121722126,12.0,19.0
10,51,-16.67,1.0,-5.0,12.0,-1.0,-4.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,19.0,0.0,0.0,13.6,2.70185121722126,10.0,17.0
11,54,10.0,1.0,1.0,10.0,-1.0,-5.0,12.0,-1.0,-4.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,17.0,-1.0,-1.0,12.4,2.0736441353327733,10.0,15.0
13,55,18.18,-1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-5.0,12.0,-1.0,-4.0,14.0,-1.0,-3.0,15.0,-1.0,-2.0,12.0,1.581138830084191,10.0,14.0
12,56,-7.69,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-5.0,12.0,-1.0,-4.0,14.0,-1.0,-3.0,11.6,1.14017542509914,10.0,13.0
10,57,-16.67,1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-5.0,12.0,-1.0,-4.0,11.2,1.3038404810405313,10.0,13.0
11,58,10.0,1.0,1.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-5.0,11.4,1.14017542509914,10.0,13.0
13,59,18.18,-1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-2.0,12.0,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,11.8,1.3038404810405313,10.0,13.0
12,102,0.0,1.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,10.0,-1.0,-2.0,12.0,0.7071067811865508,11.0,13.0
13,103,8.33,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,1.0,2.0,11.0,1.0,1.0,12.4,0.5477225575051703,12.0,13.0
15,105,0.0,-1.0,0.0,15.0,1.0,2.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.4,1.5165750888103111,12.0,15.0
13,107,0.0,1.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,2.0,13.0,1.0,1.0,12.0,0.0,0.0,13.8,1.095445115010334,13.0,15.0
14,108,7.69,-1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,1.0,2.0,13.0,1.0,1.0,14.0,1.0000000000000018,13.0,15.0
13,110,0.0,-1.0,0.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,15.0,0.0,0.0,13.2,0.4472135954999616,13.0,14.0
12,111,-7.69,1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,13.0,0.7071067811865499,12.0,14.0
14,112,16.67,1.0,1.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,1.0,13.0,0.0,0.0,13.2,0.8366600265340777,12.0,14.0
16,114,0.0,-1.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.2,1.7888543819998328,12.0,16.0
15,117,0.0,-1.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.0,1.0,1.0,15.4,0.5477225575051704,15.0,16.0
13,118,-13.33,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,2.0,14.8,1.0954451150103346,13.0,16.0
11,119,-15.38,1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,0.0,0.0,13.8,1.7888543819998337,11.0,15.0
12,120,9.09,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,13.2,1.7888543819998337,11.0,15.0
14,121,16.67,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,13.0,1.581138830084191,11.0,15.0
16,122,14.29,1.0,3.0,14.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-2.0,13.0,-1.0,-1.0,15.0,0.0,0.0,13.2,1.923538406167136,11.0,16.0
18,124,0.0,-1.0,0.0,18.0,1.0,4.0,16.0,1.0,3.0,14.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-2.0,15.6,2.607680962081061,12.0,18.0
16,126,0.0,-1.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,4.0,16.0,1.0,3.0,14.0,1.0,2.0,16.8,1.0954451150103364,16.0,18.0
15,130,0.0,-1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,15.2,0.4472135954999694,15.0,16.0
14,131,-6.67,1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,0.0,0.0,14.8,0.4472135954999581,14.0,15.0
16,134,0.0,1.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.4,0.8944271909999161,14.0,16.0
17,136,0.0,-1.0,0.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-1.0,16.4,0.5477225575051662,16.0,17.0
16,140,0.0,1.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,0.0,0.0,17.0,1.0,1.0,16.2,0.4472135954999576,16.0,17.0
18,142,0.0,-1.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,16.8,1.0954451150103326,16.0,18.0
16,145,0.0,1.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.0,0.0,0.0,16.8,1.0954451150103326,16.0,18.0
18,146,12.5,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,0.0,0.0,18.0,1.0,1.0,16.8,1.0954451150103326,16.0,18.0
20,148,0.0,1.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,18.0,2.0000000000000004,16.0,20.0
22,149,10.0,-1.0,1.0,20.0,0.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,19.2,2.2803508501982765,16.0,22.0
21,150,-4.55,-1.0,-1.0,22.0,1.0,1.0,20.0,0.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0,20.2,1.4832396974191338,18.0,22.0
20,152,0.0,-1.0,0.0,20.0,-1.0,-2.0,21.0,-1.0,-1.0,22.0,1.0,1.0,20.0,0.0,0.0,20.0,1.0,2.0,20.6,0.8944271909999184,20.0,22.0
19,153,-5.0,-1.0,-1.0,20.0,0.0,0.0,20.0,-1.0,-2.0,21.0,-1.0,-1.0,22.0,1.0,1.0,20.0,0.0,0.0,20.4,1.1401754250991396,19.0,22.0
18,154,-5.26,-1.0,-2.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,-1.0,-2.0,21.0,-1.0,-1.0,22.0,1.0,1.0,19.6,1.1401754250991396,18.0,21.0
16,155,-11.11,-1.0,-3.0,18.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,-1.0,-2.0,21.0,-1.0,-1.0,18.6,1.673320053068153,16.0,20.0
14,156,-12.5,1.0,-4.0,16.0,-1.0,-3.0,18.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,0.0,0.0,20.0,-1.0,-2.0,17.4,2.40831891575846,14.0,20.0
16,158,0.0,-1.0,0.0,16.0,1.0,1.0,14.0,-1.0,-4.0,16.0,-1.0,-3.0,18.0,-1.0,-2.0,19.0,-1.0,-1.0,16.0,1.4142135623730967,14.0,18.0
15,159,-6.25,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-4.0,16.0,-1.0,-3.0,18.0,-1.0,-2.0,15.4,0.8944271909999184,14.0,16.0
14,200,-6.67,-1.0,-2.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,-1.0,-4.0,16.0,-1.0,-3.0,15.0,1.0000000000000022,14.0,16.0
13,206,0.0,-1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-3.0,13.0,0.0,13.0,13.0
12,210,0.0,-1.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,13.0,0.0,0.0,12.2,0.4472135954999581,12.0,13.0
11,211,-8.33,1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,13.0,0.0,0.0,11.8,0.4472135954999581,11.0,12.0
12,212,9.09,1.0,1.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,-1.0,-1.0,11.8,0.4472135954999581,11.0,12.0
14,214,0.0,-1.0,0.0,14.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.6,1.341640786499874,11.0,14.0
12,215,-14.29,1.0,-1.0,14.0,0.0,0.0,14.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-1.0,12.0,0.0,0.0,12.6,1.341640786499874,11.0,14.0
13,216,8.33,1.0,1.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0000000000000004,12.0,14.0
14,219,0.0,-1.0,0.0,14.0,0.0,0.0,14.0,1.0,2.0,13.0,1.0,1.0,12.0,-1.0,-1.0,14.0,0.0,0.0,13.4,0.8944271909999163,12.0,14.0
12,220,-14.29,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,2.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.4,0.8944271909999163,12.0,14.0
11,221,-8.33,1.0,-2.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,2.0,13.0,1.0,1.0,13.0,1.4142135623730954,11.0,14.0
12,222,9.09,1.0,1.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,2.0,12.6,1.341640786499874,11.0,14.0
13,223,8.33,1.0,2.0,12.0,1.0,1.0,11.0,-1.0,-2.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,0.0,0.0,12.4,1.140175425099138,11.0,14.0
15,227,0.0,-1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,3.0,13.0,1.0,2.0,12.0,1.0,1.0,14.6,0.8944271909999169,13.0,15.0
