money,time,percentage_change,direction,streak,money_lag1,direction_lag1,streak_lag1,money_lag2,direction_lag2,streak_lag2,money_lag3,direction_lag3,streak_lag3,money_lag4,direction_lag4,streak_lag4,money_lag5,direction_lag5,streak_lag5
11,2026-06-18 17:17:33,0.0,0,0.0,11.0,0.0,0.0,11.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0,11.0,0.0,0.0
12,2026-06-18 17:18:33,9.09,1,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,1.0,1.0,10.0,-1.0,-1.0,11.0,0.0,0.0
12,2026-06-18 17:19:33,0.0,0,0.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,1.0,1.0,10.0,-1.0,-1.0
14,2026-06-18 17:20:33,16.67,1,1.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,1.0,1.0
14,2026-06-18 17:21:33,0.0,0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0
13,2026-06-18 17:22:33,-7.14,-1,-1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0,11.0,0.0,0.0
14,2026-06-18 17:23:33,7.69,1,1.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0,12.0,1.0,1.0
15,2026-06-18 17:24:33,7.14,1,2.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,1.0,1.0,12.0,0.0,0.0
15,2026-06-18 17:25:33,0.0,0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,0.0,0.0,14.0,1.0,1.0
16,2026-06-18 17:26:33,6.67,1,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,-1.0,-1.0,14.0,0.0,0.0
15,2026-06-18 17:27:33,-6.25,-1,-1.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0,13.0,-1.0,-1.0
15,2026-06-18 17:28:33,0.0,0,0.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0,14.0,1.0,1.0
17,2026-06-18 17:29:33,13.33,1,1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.0,0.0,0.0,15.0,1.0,2.0
15,2026-06-18 17:30:33,-11.76,-1,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,1.0,1.0,15.0,0.0,0.0
15,2026-06-18 17:31:33,0.0,0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,16.0,1.0,1.0
13,2026-06-18 17:32:33,-13.33,-1,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,-1.0,-1.0
14,2026-06-18 17:33:33,7.69,1,1.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0
14,2026-06-18 17:34:33,0.0,0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0,17.0,1.0,1.0
14,2026-06-18 17:35:33,0.0,0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.0,0.0,0.0,15.0,-1.0,-1.0
14,2026-06-18 17:36:33,0.0,0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0,15.0,0.0,0.0
16,2026-06-18 17:37:33,14.29,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-1.0
16,2026-06-18 17:38:33,0.0,0,0.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,1.0,1.0
16,2026-06-18 17:39:33,0.0,0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0
17,2026-06-18 17:40:33,6.25,1,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0
18,2026-06-18 17:41:33,5.88,1,2.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,14.0,0.0,0.0
19,2026-06-18 17:42:33,5.56,1,3.0,18.0,1.0,2.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0
19,2026-06-18 17:43:33,0.0,0,0.0,19.0,1.0,3.0,18.0,1.0,2.0,17.0,1.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0
19,2026-06-18 17:44:33,0.0,0,0.0,19.0,0.0,0.0,19.0,1.0,3.0,18.0,1.0,2.0,17.0,1.0,1.0,16.0,0.0,0.0
18,2026-06-18 17:45:33,-5.26,-1,-1.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,3.0,18.0,1.0,2.0,17.0,1.0,1.0
19,2026-06-18 17:46:33,5.56,1,1.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,3.0,18.0,1.0,2.0
18,2026-06-18 17:47:33,-5.26,-1,-1.0,19.0,1.0,1.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,3.0
17,2026-06-18 17:48:33,-5.56,-1,-2.0,18.0,-1.0,-1.0,19.0,1.0,1.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,0.0,0.0
16,2026-06-18 17:49:33,-5.88,-1,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,1.0,1.0,18.0,-1.0,-1.0,19.0,0.0,0.0
14,2026-06-18 17:50:33,-12.5,-1,-4.0,16.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,1.0,1.0,18.0,-1.0,-1.0
13,2026-06-18 17:51:33,-7.14,-1,-5.0,14.0,-1.0,-4.0,16.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,1.0,1.0
15,2026-06-18 17:52:33,15.38,1,1.0,13.0,-1.0,-5.0,14.0,-1.0,-4.0,16.0,-1.0,-3.0,17.0,-1.0,-2.0,18.0,-1.0,-1.0
16,2026-06-18 17:53:33,6.67,1,2.0,15.0,1.0,1.0,13.0,-1.0,-5.0,14.0,-1.0,-4.0,16.0,-1.0,-3.0,17.0,-1.0,-2.0
16,2026-06-18 17:54:33,0.0,0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-5.0,14.0,-1.0,-4.0,16.0,-1.0,-3.0
18,2026-06-18 17:55:33,12.5,1,1.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-5.0,14.0,-1.0,-4.0
20,2026-06-18 17:56:33,11.11,1,2.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0,13.0,-1.0,-5.0
20,2026-06-18 17:57:33,0.0,0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,2.0,15.0,1.0,1.0
18,2026-06-18 17:58:33,-10.0,-1,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,1.0,2.0
18,2026-06-18 17:59:33,0.0,0,0.0,18.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0
18,2026-06-18 18:00:33,0.0,0,0.0,18.0,0.0,0.0,18.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0,18.0,1.0,1.0
20,2026-06-18 18:01:33,11.11,1,1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,-1.0,-1.0,20.0,0.0,0.0,20.0,1.0,2.0
19,2026-06-18 18:02:33,-5.0,-1,-1.0,20.0,1.0,1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,-1.0,-1.0,20.0,0.0,0.0
17,2026-06-18 18:03:33,-10.53,-1,-2.0,19.0,-1.0,-1.0,20.0,1.0,1.0,18.0,0.0,0.0,18.0,0.0,0.0,18.0,-1.0,-1.0
15,2026-06-18 18:04:33,-11.76,-1,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,1.0,18.0,0.0,0.0,18.0,0.0,0.0
15,2026-06-18 18:05:33,0.0,0,0.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,1.0,18.0,0.0,0.0
15,2026-06-18 18:06:33,0.0,0,0.0,15.0,0.0,0.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0,20.0,1.0,1.0
15,2026-06-18 18:07:33,0.0,0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0,19.0,-1.0,-1.0
17,2026-06-18 18:08:33,13.33,1,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-3.0,17.0,-1.0,-2.0
16,2026-06-18 18:09:33,-5.88,-1,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,-1.0,-3.0
16,2026-06-18 18:10:33,0.0,0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
15,2026-06-18 18:11:33,-6.25,-1,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0
17,2026-06-18 18:12:33,13.33,1,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,0.0,0.0
16,2026-06-18 18:13:33,-5.88,-1,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0
16,2026-06-18 18:14:33,0.0,0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0,16.0,-1.0,-1.0
16,2026-06-18 18:15:33,0.0,0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0,16.0,0.0,0.0
14,2026-06-18 18:16:33,-12.5,-1,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0,15.0,-1.0,-1.0
14,2026-06-18 18:17:33,0.0,0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,1.0
14,2026-06-18 18:18:33,0.0,0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,-1.0,-1.0
15,2026-06-18 18:19:33,7.14,1,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0,16.0,0.0,0.0
16,2026-06-18 18:20:33,6.67,1,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0,16.0,0.0,0.0
15,2026-06-18 18:21:33,-6.25,-1,-1.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,-1.0,-1.0
13,2026-06-18 18:22:33,-13.33,-1,-2.0,15.0,-1.0,-1.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0,0.0
14,2026-06-18 18:23:33,7.69,1,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0
14,2026-06-18 18:24:33,0.0,0,0.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,2.0,15.0,1.0,1.0
15,2026-06-18 18:25:33,7.14,1,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0,16.0,1.0,2.0
17,2026-06-18 18:26:33,13.33,1,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-2.0,15.0,-1.0,-1.0
16,2026-06-18 18:27:33,-5.88,-1,-1.0,17.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,-1.0,-2.0
16,2026-06-18 18:28:33,0.0,0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0
18,2026-06-18 18:29:33,12.5,1,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,15.0,1.0,1.0,14.0,0.0,0.0
19,2026-06-18 18:30:33,5.56,1,2.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0,15.0,1.0,1.0
19,2026-06-18 18:31:33,0.0,0,0.0,19.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0,17.0,1.0,2.0
18,2026-06-18 18:32:33,-5.26,-1,-1.0,19.0,0.0,0.0,19.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0,16.0,-1.0,-1.0
16,2026-06-18 18:33:33,-11.11,-1,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,1.0,2.0,18.0,1.0,1.0,16.0,0.0,0.0
17,2026-06-18 18:34:33,6.25,1,1.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,1.0,2.0,18.0,1.0,1.0
17,2026-06-18 18:35:33,0.0,0,0.0,17.0,1.0,1.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0,19.0,1.0,2.0
17,2026-06-18 18:36:33,0.0,0,0.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0,19.0,0.0,0.0
17,2026-06-18 18:37:33,0.0,0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,-1.0,-2.0,18.0,-1.0,-1.0
15,2026-06-18 18:38:33,-11.76,-1,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,1.0,16.0,-1.0,-2.0
14,2026-06-18 18:39:33,-6.67,-1,-2.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,1.0,1.0
14,2026-06-18 18:40:33,0.0,0,0.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0
12,2026-06-18 18:41:33,-14.29,-1,-1.0,14.0,0.0,0.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,17.0,0.0,0.0,17.0,0.0,0.0
12,2026-06-18 18:42:33,0.0,0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0,17.0,0.0,0.0
13,2026-06-18 18:43:33,8.33,1,1.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-2.0,15.0,-1.0,-1.0
11,2026-06-18 18:44:33,-15.38,-1,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0,14.0,-1.0,-2.0
11,2026-06-18 18:45:33,0.0,0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-1.0,14.0,0.0,0.0
12,2026-06-18 18:46:33,9.09,1,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0,12.0,-1.0,-1.0
13,2026-06-18 18:47:33,8.33,1,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,0.0,0.0
12,2026-06-18 18:48:33,-7.69,-1,-1.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0,13.0,1.0,1.0
13,2026-06-18 18:49:33,8.33,1,1.0,12.0,-1.0,-1.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0,11.0,-1.0,-1.0
11,2026-06-18 18:50:33,-15.38,-1,-1.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.0,1.0,2.0,12.0,1.0,1.0,11.0,0.0,0.0
13,2026-06-18 18:51:33,18.18,1,1.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.0,1.0,2.0,12.0,1.0,1.0
14,2026-06-18 18:52:33,7.69,1,2.0,13.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,-1.0,-1.0,13.0,1.0,2.0
13,2026-06-18 18:53:33,-7.14,-1,-1.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,1.0,12.0,-1.0,-1.0
13,2026-06-18 18:54:33,0.0,0,0.0,13.0,-1.0,-1.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-1.0,13.0,1.0,1.0
13,2026-06-18 18:55:33,0.0,0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,2.0,13.0,1.0,1.0,11.0,-1.0,-1.0
13,2026-06-18 18:56:33,0.0,0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,2.0,13.0,1.0,1.0
14,2026-06-18 18:57:33,7.69,1,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0,14.0,1.0,2.0
14,2026-06-18 18:58:33,0.0,0,0.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,-1.0,-1.0
16,2026-06-18 18:59:33,14.29,1,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0
18,2026-06-18 19:00:33,12.5,1,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0
16,2026-06-18 19:01:33,-11.11,-1,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0,13.0,0.0,0.0
15,2026-06-18 19:02:33,-6.25,-1,-2.0,16.0,-1.0,-1.0,18.0,1.0,2.0,16.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,1.0
